brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,price_capped,car_age,mileage_per_year,horsepower,engine_displacement_l,num_cylinders,transmission_type
Audi,Q7 3.0T Prestige,2018,63400.0,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,29900.0,29900.0,8,7925.0,333.0,3.0,6.0,Automatic
Ford,F-250 Platinum,2022,4500.0,Gasoline,430.0HP 7.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,Yes,86500.0,86500.0,4,1125.0,430.0,7.3,8.0,Automatic
Jeep,Gladiator Overland,2020,8025.0,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Firecracker Red Clearcoat,Black,None reported,Yes,42433.0,42433.0,6,1337.5,,3.6,6.0,Automatic
Lincoln,Navigator L Reserve,2019,49131.0,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Tan,–,Unknown,No,55460.0,55460.0,7,7018.714285714285,,3.5,6.0,Automatic
Tesla,Model X P100D,2017,100346.0,Unknown,Electric Motor Electric Fuel System,1-Speed A/T,Silver,White,None reported,Yes,45999.0,45999.0,9,11149.555555555555,,,,Automatic
Mercedes-Benz,CLS-Class CLS 400 4MATIC,2016,62285.0,Gasoline,329.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,29950.0,29950.0,10,6228.5,329.0,3.0,6.0,Automatic
Lexus,RX 350 Base,2021,5040.0,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Beige,Beige,At least 1 accident or damage reported,Yes,48900.0,48900.0,5,1008.0,295.0,3.5,6.0,Automatic
RAM,1500 Laramie,2022,12940.0,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Bright White Clearcoat,Black,At least 1 accident or damage reported,No,46999.0,46999.0,4,3235.0,,5.7,8.0,Automatic
Mitsubishi,Outlander Sport ES,2015,98385.0,Gasoline,166.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Silver,Black,At least 1 accident or damage reported,Yes,10500.0,10500.0,11,8944.09090909091,166.0,2.4,4.0,CVT
Hyundai,Sonata SE,2013,43903.0,Gasoline,200.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Black,At least 1 accident or damage reported,Yes,12500.0,12500.0,13,3377.153846153846,200.0,2.4,4.0,Automatic
Ford,Mustang EcoBoost Premium,2017,41650.0,Gasoline,310.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,None reported,Yes,23600.0,23600.0,9,4627.777777777777,310.0,2.3,4.0,Automatic
BMW,X5 PHEV xDrive45e,2022,31850.0,Plug-In Hybrid,389.0HP 3.0L Straight 6 Cylinder Engine Plug-In Electric/Gas,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,60500.0,60500.0,4,7962.5,389.0,3.0,6.0,Other
Hyundai,Sonata Hybrid Limited,2013,96419.0,Hybrid,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,6-Speed A/T,Black,Gray,At least 1 accident or damage reported,Yes,14999.0,14999.0,13,7416.846153846154,199.0,2.4,4.0,Automatic
Honda,Odyssey EX-L,2007,170000.0,Gasoline,244.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,7700.0,7700.0,19,8947.368421052632,244.0,3.5,6.0,Automatic
Chevrolet,Colorado LT Crew Cab,2009,139000.0,Gasoline,300.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,14500.0,14500.0,17,8176.470588235294,300.0,5.3,8.0,Automatic
Buick,Enclave Premium,2016,134655.0,Gasoline,3.6L V6 24V GDI DOHC,6-Speed Automatic,Ebony Twilight Metallic,Ebony,None reported,Yes,18051.0,18051.0,10,13465.5,,3.6,6.0,Automatic
BMW,M235 i,2015,81000.0,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Red,None reported,Yes,27890.0,27890.0,11,7363.636363636364,320.0,3.0,6.0,Manual
McLaren,720S Performance,2020,9989.0,Gasoline,710.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,324995.0,272713.2800000002,6,1664.8333333333333,710.0,4.0,8.0,Automatic
Kia,Telluride SX,2022,46347.0,Gasoline,3.8L V6 24V GDI DOHC,8-Speed Automatic,Glacial White Pearl,Black,None reported,No,46120.0,46120.0,4,11586.75,,3.8,6.0,Automatic
Chevrolet,Corvette Base,2007,4048.0,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Yellow,Gray,None reported,Yes,38000.0,38000.0,19,213.05263157894737,400.0,6.0,8.0,Manual
Mercedes-Benz,S-Class S 63 AMG,2015,79876.0,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,White,None reported,Yes,45750.0,45750.0,11,7261.454545454545,577.0,5.5,8.0,Automatic
Toyota,Mirai Limited,2021,44000.0,Unknown,182.0HP Electric Motor Hydrogen Fuel,A/T,Gray,Black,None reported,Yes,18500.0,18500.0,5,8800.0,182.0,,,Automatic
Alfa,Romeo Giulia Ti,2017,56910.0,Gasoline,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,Unknown,No,23000.0,23000.0,9,6323.333333333333,280.0,2.0,4.0,Other
Land,Rover Range Rover Sport HSE,2019,65019.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,40500.0,40500.0,7,9288.42857142857,340.0,3.0,6.0,Automatic
Nissan,370Z Touring,2009,133409.0,Gasoline,332.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Gray,At least 1 accident or damage reported,Yes,14999.0,14999.0,17,7847.588235294118,332.0,3.7,6.0,Manual
BMW,330 i xDrive,2018,74381.0,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Brown,At least 1 accident or damage reported,Yes,22995.0,22995.0,8,9297.625,248.0,2.0,4.0,Automatic
Porsche,Macan,2023,2925.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,7-Speed Automatic with Auto-Shift,Carrara White Metallic,Black,None reported,Yes,73300.0,73300.0,3,975.0,,2.0,4.0,Automatic
BMW,128 i,2013,67874.0,Gasoline,230.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,None reported,Yes,18000.0,18000.0,13,5221.076923076923,230.0,3.0,6.0,Automatic
Mercedes-Benz,AMG GLE 63 S Coupe 4MATIC,2018,71500.0,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,White,None reported,Yes,61000.0,61000.0,8,8937.5,577.0,5.5,8.0,Automatic
Jeep,Wrangler Sport,2014,71000.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gray,Black,None reported,Yes,22000.0,22000.0,12,5916.666666666667,285.0,3.6,6.0,Automatic
Ford,F-150 Raptor,2018,64517.0,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,Yes,47995.0,47995.0,8,8064.625,450.0,3.5,6.0,Automatic
Dodge,Sprinter 2500 High Roof,2004,55000.0,Diesel,154.0HP 2.7L 5 Cylinder Engine Diesel Fuel,A/T,White,Gray,None reported,Yes,24000.0,24000.0,22,2500.0,154.0,2.7,5.0,Automatic
BMW,M550 i xDrive,2019,7580.0,Gasoline,456.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,51500.0,51500.0,7,1082.857142857143,456.0,4.4,8.0,Other
Hyundai,Sonata GLS,2010,135000.0,Gasoline,168.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Gray,None reported,Yes,3999.0,3999.0,16,8437.5,168.0,2.4,4.0,Other
Honda,Accord EX-L,2019,62200.0,Gasoline,192.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,21500.0,21500.0,7,8885.714285714286,192.0,1.5,4.0,Automatic
Cadillac,CTS 3.6L Premium,2014,69001.0,Gasoline,321.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Black,None reported,Yes,19500.0,19500.0,12,5750.083333333333,321.0,3.6,6.0,Automatic
Toyota,4Runner Venture Special Edition,2021,28567.0,Gasoline,"4L V-6 DOHC, VVT-i variable valve control, regular unleaded, eng",Automatic,–,Black/Graphite,None reported,No,44775.0,44775.0,5,5713.4,,4.0,,Automatic
Jaguar,XJ8 L,2006,78049.0,Gasoline,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,Yes,13980.0,13980.0,20,3902.45,300.0,4.2,8.0,Automatic
Ford,F-150 Lariat,2021,36821.0,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Automatic,Agate Black Metallic,Black,Unknown,No,49273.0,49273.0,5,7364.2,,3.5,6.0,Automatic
Chevrolet,Suburban High Country,2021,23292.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Brown,Black,None reported,Yes,73500.0,73500.0,5,4658.4,420.0,6.2,8.0,Automatic
Chevrolet,Suburban 1500 LTZ,2010,162671.0,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Black,Black,None reported,Yes,12000.0,12000.0,16,10166.9375,320.0,5.3,8.0,Automatic
Land,Rover LR2 HSE,2010,100472.0,Gasoline,230.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Beige,None reported,Yes,9975.0,9975.0,16,6279.5,230.0,3.2,6.0,Automatic
Subaru,WRX Limited,2017,73120.0,Gasoline,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,White,Black,At least 1 accident or damage reported,Yes,19950.0,19950.0,9,8124.444444444444,268.0,2.0,4.0,CVT
Ford,Expedition Timberline,2022,23300.0,Gasoline,440.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Green,Green,None reported,Yes,67500.0,67500.0,4,5825.0,440.0,3.5,6.0,Automatic
Honda,Clarity Plug-In Hybrid Base,2018,71000.0,Plug-In Hybrid,212.0HP 1.5L 4 Cylinder Engine Plug-In Electric/Gas,A/T,Red,Beige,At least 1 accident or damage reported,Yes,17500.0,17500.0,8,8875.0,212.0,1.5,4.0,Automatic
RAM,3500 Laramie,2022,16648.0,Diesel,6.7L I6 24V DDI OHV Turbo Diesel,6-Speed Automatic,Flame Red Clearcoat,Black,None reported,No,70999.0,70999.0,4,4162.0,,6.7,6.0,Automatic
Chevrolet,Silverado 2500 LT,2011,240000.0,Diesel,335.0HP 6.6L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Black,None reported,Yes,18500.0,18500.0,15,16000.0,335.0,6.6,8.0,Automatic
Lexus,RX 450h Base,2013,119755.0,Hybrid,295.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,19500.0,19500.0,13,9211.923076923076,295.0,3.5,6.0,Other
Mercedes-Benz,M-Class ML 350 4MATIC,2015,88000.0,E85 Flex Fuel,302.0HP 3.5L V6 Cylinder Engine Flex Fuel Capability,A/T,Silver,Gray,None reported,Yes,19500.0,19500.0,11,8000.0,302.0,3.5,6.0,Automatic
BMW,X5 xDrive40i,2021,41000.0,Hybrid,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,White,Black,None reported,Yes,50000.0,50000.0,5,8200.0,335.0,3.0,6.0,Automatic
Chevrolet,Camaro 2SS,2022,7458.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,Black,None reported,Yes,47500.0,47500.0,4,1864.5,455.0,6.2,8.0,Manual
Jeep,Gladiator Sport S,2022,23000.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Green,Black,None reported,Yes,43000.0,43000.0,4,5750.0,285.0,3.6,6.0,Automatic
Land,Rover Discovery LSE,1998,149437.0,Gasoline,182.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,Green,Beige,None reported,Yes,9995.0,9995.0,28,5337.035714285715,182.0,4.0,8.0,Automatic
Ford,F-250 XLT,2017,244000.0,Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Red,Beige,None reported,Yes,35500.0,35500.0,9,27111.11111111111,440.0,6.7,8.0,Automatic
RAM,1500 Rebel,2019,46000.0,Hybrid,305.0HP 3.6L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,White,–,None reported,Yes,37900.0,37900.0,7,6571.428571428572,305.0,3.6,6.0,Automatic
Audi,Q5 S line Premium Plus,2022,13133.0,Hybrid,2.0 Liter TFSI,Automatic,Silver,Black,None reported,No,42998.0,42998.0,4,3283.25,,,,Automatic
RAM,1500 SLT,2017,45000.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,29999.0,29999.0,9,5000.0,395.0,5.7,8.0,Automatic
Mazda,CX-30 Premium Package,2021,18385.0,Gasoline,2.5L I4 16V GDI DOHC,6-Speed Automatic,Soul Red Crystal Metallic,White / Brown,None reported,Yes,29255.0,29255.0,5,3677.0,,2.5,4.0,Automatic
BMW,840 Gran Coupe i xDrive,2020,25793.0,Gasoline,3.0L I6 24V GDI DOHC Turbo,8-Speed Automatic,Black Sapphire Metallic,Black,None reported,No,52999.0,52999.0,6,4298.833333333333,,3.0,6.0,Automatic
Porsche,Boxster S,2005,44400.0,Gasoline,280.0HP 3.2L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,29800.0,29800.0,21,2114.285714285714,280.0,3.2,6.0,Manual
Chevrolet,Malibu Limited LT,2016,104000.0,Gasoline,2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Gray,None reported,Yes,10500.0,10500.0,10,10400.0,,2.5,4.0,Automatic
Cadillac,Escalade Premium Luxury,2023,600.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,103000.0,103000.0,3,200.0,420.0,6.2,8.0,Automatic
MINI,Cooper S Base,2007,45000.0,Gasoline,172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Yellow,Black,None reported,Yes,7900.0,7900.0,19,2368.4210526315787,172.0,1.6,4.0,Manual
Jeep,Gladiator Mojave,2022,24500.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,64000.0,64000.0,4,6125.0,285.0,3.6,6.0,Automatic
Buick,Encore GX Essence,2020,35569.0,Gasoline,1.3L I3 12V MPFI DOHC Turbo,Automatic CVT,Satin Steel Metallic,Ebony,None reported,No,21999.0,21999.0,6,5928.166666666667,,1.3,3.0,CVT
Toyota,Highlander XLE,2020,35000.0,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,36999.0,36999.0,6,5833.333333333333,295.0,3.5,6.0,Automatic
Acura,MDX Touring,2003,165000.0,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,4000.0,4000.0,23,7173.913043478261,260.0,3.5,6.0,Automatic
Land,Rover Range Rover Sport SE MHEV,2021,15000.0,Hybrid,355.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,Black,Black,None reported,Yes,69000.0,69000.0,5,3000.0,355.0,3.0,6.0,Automatic
BMW,535 i xDrive,2014,119750.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,Yes,15499.0,15499.0,12,9979.166666666666,300.0,3.0,6.0,Automatic
Nissan,350Z Touring,2007,90000.0,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,M/T,White,Green,At least 1 accident or damage reported,Yes,12000.0,12000.0,19,4736.8421052631575,306.0,3.5,6.0,Manual
Ford,Transit Connect XLT,2015,112000.0,Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,14500.0,14500.0,11,10181.818181818182,169.0,2.5,4.0,Automatic
Mercedes-Benz,SL-Class SL550 Roadster,2008,150000.0,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Beige,None reported,Yes,16800.0,16800.0,18,8333.333333333334,382.0,5.5,8.0,Automatic
Porsche,911 Turbo S,2021,1912.0,Gasoline,640.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,240000.0,240000.0,5,382.4,640.0,3.8,6.0,Automatic
Hyundai,Sonata Sport 2.0T,2015,82900.0,Gasoline,245.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,13995.0,13995.0,11,7536.363636363636,245.0,2.0,4.0,Automatic
Audi,TT 1.8T,2004,79500.0,Gasoline,180.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,12000.0,12000.0,22,3613.6363636363635,180.0,1.8,4.0,Automatic
Volvo,XC90 T6 Inscription,2019,60000.0,Gasoline,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,37000.0,37000.0,7,8571.42857142857,316.0,2.0,4.0,Automatic
RAM,1500 Big Horn,2021,41800.0,Diesel,260.0HP 3.0L V6 Cylinder Engine Diesel Fuel,8-Speed A/T,White,Black,None reported,Yes,44900.0,44900.0,5,8360.0,260.0,3.0,6.0,Automatic
Chevrolet,Tahoe LT,2021,71536.0,Gasoline,5.3L V8 16V GDI OHV,10-Speed Automatic,Black,Jet Black,None reported,Yes,49685.0,49685.0,5,14307.2,,5.3,8.0,Automatic
Ford,Explorer XLT,2014,127558.0,Gasoline,3.5L V6 24V MPFI DOHC,6-Speed Automatic,Green,Charcoal Black,None reported,Yes,13715.0,13715.0,12,10629.833333333334,,3.5,6.0,Automatic
Ford,Mustang Mach-E Premium,2023,13232.0,Unknown,346.0HP Electric Motor Electric Fuel System,1-Speed A/T,Gray,Black,None reported,Yes,45000.0,45000.0,3,4410.666666666667,346.0,,,Automatic
Chevrolet,Camaro 1SS,2017,39000.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Yellow,Black,None reported,Yes,31500.0,31500.0,9,4333.333333333333,455.0,6.2,8.0,Automatic
Ford,Bronco Big Bend Advanced,2023,11500.0,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Gray,Black,None reported,Yes,54490.0,54490.0,3,3833.3333333333335,315.0,2.7,6.0,Automatic
Chrysler,Pacifica Launch Edition,2020,22200.0,Gasoline,287.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,Yes,36800.0,36800.0,6,3700.0,287.0,3.6,6.0,Automatic
Tesla,Model Y Long Range,2023,7414.0,Unknown,425.0HP Electric Motor Electric Fuel System,A/T,Black,White,None reported,Yes,56515.0,56515.0,3,2471.3333333333335,425.0,,,Automatic
Lamborghini,Huracan LP580-2,2017,14586.0,Gasoline,"5.2L V-10 gasoline direct injection, DOHC, variable valve contro",Automatic,Blue Caelum,Nero Ade,None reported,No,209991.0,209991.0,9,1620.6666666666667,,5.2,,Automatic
RAM,1500 Rebel,2021,32000.0,Hybrid,395.0HP 5.7L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,White,Black,None reported,Yes,50927.0,50927.0,5,6400.0,395.0,5.7,8.0,Automatic
Toyota,86 Base,2020,14700.0,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,27350.0,27350.0,6,2450.0,200.0,2.0,4.0,Automatic
BMW,X5 xDrive50i,2016,79995.0,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,23995.0,23995.0,10,7999.5,445.0,4.4,8.0,Other
GMC,Yukon Denali,2018,76000.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,44500.0,44500.0,8,9500.0,420.0,6.2,8.0,Automatic
Honda,Accord EX-L,2014,62000.0,Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Gray,Black,At least 1 accident or damage reported,Yes,18987.0,18987.0,12,5166.666666666667,185.0,2.4,4.0,CVT
Maserati,Ghibli S Q4,2017,53500.0,Gasoline,404.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,28700.0,28700.0,9,5944.444444444444,404.0,3.0,6.0,Automatic
Hyundai,Kona EV SEL,2022,9400.0,Unknown,201.0HP Electric Motor Electric Fuel System,1-Speed A/T,Red,Black,None reported,Yes,31999.0,31999.0,4,2350.0,201.0,,,Automatic
BMW,435 i,2014,86500.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,20900.0,20900.0,12,7208.333333333333,300.0,3.0,6.0,Automatic
Mercedes-Benz,GL-Class GL 450,2011,148000.0,Gasoline,335.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,9900.0,9900.0,15,9866.666666666666,335.0,4.7,8.0,Automatic
GMC,Sierra 1500 SLE,2014,100080.0,E85 Flex Fuel,285.0HP 4.3L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Gray,None reported,Yes,22989.0,22989.0,12,8340.0,285.0,4.3,6.0,Automatic
Dodge,Challenger SRT Demon,2018,2620.0,Gasoline,808.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,Unknown,No,155700.0,155700.0,8,327.5,808.0,6.2,8.0,Automatic
BMW,X5 PHEV xDrive45e,2023,3099.0,Plug-In Hybrid,389.0HP 3.0L Straight 6 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Black,Black,None reported,Yes,74995.0,74995.0,3,1033.0,389.0,3.0,6.0,Automatic
Dodge,Durango R/T,2020,78000.0,Gasoline,360.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Red,At least 1 accident or damage reported,Yes,29500.0,29500.0,6,13000.0,360.0,5.7,8.0,Automatic
Ferrari,488 Spider Base,2019,9005.0,Gasoline,3.9L V8 32V GDI DOHC Twin Turbo,7-Speed Automatic with Auto-Shift,White,–,None reported,No,319900.0,272713.2800000002,7,1286.4285714285713,,3.9,8.0,Automatic
Ford,Bronco Sport Big Bend,2022,16700.0,Gasoline,181.0HP 1.5L 3 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,Yes,31000.0,31000.0,4,4175.0,181.0,1.5,3.0,Automatic
Honda,Civic LX,2015,51300.0,Gasoline,143.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Black,None reported,Yes,17500.0,17500.0,11,4663.636363636364,143.0,1.8,4.0,Manual
Ford,Shelby GT350 Base,2018,8237.0,Gasoline,526.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,62900.0,62900.0,8,1029.625,526.0,5.2,8.0,Manual
Volkswagen,Jetta S,2010,99000.0,Gasoline,170.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,At least 1 accident or damage reported,Yes,6000.0,6000.0,16,6187.5,170.0,2.5,5.0,Automatic
Mazda,CX-5 Grand Touring,2021,62377.0,Gasoline,2.5L I4 16V,6-Speed Automatic,Jet Black Mica,Black,None reported,Yes,26288.0,26288.0,5,12475.4,,2.5,4.0,Automatic
Jeep,Wrangler Rubicon,2009,130000.0,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Gray,None reported,Yes,15500.0,15500.0,17,7647.058823529412,202.0,3.8,6.0,Manual
Ford,F-250 XLT,2016,94300.0,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Silver,Gray,At least 1 accident or damage reported,Yes,28999.0,28999.0,10,9430.0,385.0,6.2,8.0,Automatic
Tesla,Model Y Performance,2022,24115.0,Unknown,455.0HP Electric Motor Electric Fuel System,A/T,Gray,White,None reported,Yes,46500.0,46500.0,4,6028.75,455.0,,,Automatic
BMW,528 i,2016,82000.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,16995.0,16995.0,10,8200.0,240.0,2.0,4.0,Automatic
Kia,Rio S,2021,67686.0,Gasoline,120.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,15700.0,15700.0,5,13537.2,120.0,1.6,4.0,Automatic
Tesla,Model S 85,2014,96800.0,Unknown,362.0HP Electric Motor Electric Fuel System,A/T,Blue,Black,None reported,Yes,28450.0,28450.0,12,8066.666666666667,362.0,,,Automatic
Jeep,Wrangler Sport,1997,131000.0,Gasoline,181.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Green,Gray,At least 1 accident or damage reported,Yes,5500.0,5500.0,29,4517.241379310345,181.0,4.0,6.0,Manual
Tesla,Model 3 Standard Range,2020,23097.0,Unknown,271.0HP Electric Motor Electric Fuel System,A/T,Black,Black,None reported,Yes,29900.0,29900.0,6,3849.5,271.0,,,Automatic
Ferrari,GTC4Lusso T,2018,31000.0,Gasoline,602.0HP 3.9L 8 Cylinder Engine Gasoline Fuel,A/T,White,Red,None reported,Yes,197499.0,197499.0,8,3875.0,602.0,3.9,8.0,Automatic
BMW,X5 M50i,2021,28898.0,Gasoline,523.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Orange,None reported,Yes,71000.0,71000.0,5,5779.6,523.0,4.4,8.0,Automatic
Mazda,MX-5 Miata RF Club,2022,7250.0,Gasoline,181.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,35619.0,35619.0,4,1812.5,181.0,2.0,4.0,Manual
Ford,F-250 XLT,2014,59459.0,Diesel,400.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Silver,At least 1 accident or damage reported,Yes,40999.0,40999.0,12,4954.916666666667,400.0,6.7,8.0,Automatic
Jeep,Wrangler Sahara,2012,78000.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Beige,Black,At least 1 accident or damage reported,Yes,22000.0,22000.0,14,5571.428571428572,285.0,3.6,6.0,Automatic
RAM,1500 Laramie,2021,24213.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,46500.0,46500.0,5,4842.6,395.0,5.7,8.0,Automatic
